step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement
140,7.198394282406451e-13,,,,,,,,,,,,,,,,,coordination,1,0.14183981028520407,,0,17,0.09811522066559789,0.5575890387814912,201113114453924.7,128,128,0,0.35
141,7.216687379846231e-13,,,,,,,,,,,,,,,,,coordination,1,0.1223579239663127,,0,17,0.03774888302244398,0.3162278658851952,185922234439568.47,128,128,0,0.35
142,7.234400239229737e-13,,,,,,,,,,,,,,,,,coordination,1,0.046052032069237935,,0,16,0.05265929606308244,0.4551850025682701,200825573121980.3,128,128,0,0.35
143,7.256657486194248e-13,,,,,,,,,,,,,,,,,surface_compression,1,-0.046883221362534054,,0,17,0.06428987163414959,0.37945132567620965,203167215437879.75,128,128,0,0.35
144,7.329500449186137e-13,,,,,,,,,,,,,,,,,random_surface,1,-0.16551036470453453,,0,16,0.05725001468839465,0.5821930653939341,194126182636657.94,128,128,0,0.35
145,7.349415494467619e-13,,,,,,,,,,,,,,,,,coordination,1,0.06190782078793559,,0,15,0.0332315157937892,0.5360837359178604,200441784711323.25,128,128,0,0.35
146,7.362787170180149e-13,,,,,,,,,,,,,,,,,random_bulk,1,0.23081676718314764,,0,18,0.05428514173769708,0.20534722914877254,186417748176059.5,128,128,0,0.35
147,7.390865590495474e-13,,,,,,,,,,,,,,,,,random_surface,1,0.05888413980226101,,0,17,0.023348907608452013,0.28309708150108914,192570945341845.22,128,128,0,0.35
148,7.471323348537355e-13,,,,,,,,,,,,,,,,,surface_compression,1,-0.100379923672611,-0.12468303084935428,1,17,0.030363469691422618,0.943325487426661,203663063744972.7,128,128,0,0.35
149,7.498894929618952e-13,,,,,,,,,,,,,,,,,surface_compression,1,-0.031328156417025126,,0,18,0.0372250811823527,0.4989746245018127,198040650602924.3,128,128,0,0.35
150,7.573120318541262e-13,,,,,,,,,,,,,,,,,surface,1,-0.07279287387527757,,0,18,0.041046164191111734,0.31943943771413114,200122313483437.16,128,128,0,0.35
151,7.748108975906358e-13,,,,,,,,,,,,,,,,,surface,1,0.19141781824709742,,0,17,0.08333290755600482,0.24443375029465841,193038528078326.44,128,128,0,0.35
152,7.852147015252587e-13,,,,,,,,,,,,,,,,,surface_compression,1,0.030650677364558388,,0,17,0.04335580165864841,0.44965610443614246,190942735520858.88,128,128,0,0.35
153,7.866354313332391e-13,,,,,,,,,,,,,,,,,surface_compression,1,-0.29102517893729946,,0,17,0.1490820878050474,0.41530216743958004,206322815316917.97,128,128,0,0.35
154,7.875341969735653e-13,,,,,,,,,,,,,,,,,surface_compression,1,-0.18573638214386595,-0.05636903829571693,1,16,0.0603396940334083,0.703558786130329,197700661755803.44,128,128,0,0.35
155,7.911427677736961e-13,,,,,,,,,,,,,,,,,coordination,1,-0.12291489863758671,-0.20627669475301857,1,14,0.04572630182034017,0.5829459995937916,188527622678948.75,128,128,0,0.35
156,7.991035387726531e-13,,,,,,,,,,,,,,,,,surface,1,-0.020263563833727592,,0,18,0.04433969262910982,0.4985314266395305,189879520673434.44,128,128,0,0.35
157,8.018260397120498e-13,,,,,,,,,,,,,,,,,surface_compression,1,0.0030586074247182966,-0.03898036462786436,1,17,0.024956834087802054,0.7338608768075006,181778077207816.16,128,128,0,0.35
158,8.053911691617986e-13,,,,,,,,,,,,,,,,,random_surface,1,-0.42004846141843494,,0,18,0.14672895728884555,0.34291073677451755,203172777777377.22,128,128,0,0.35
159,8.086543380747025e-13,,,,,,,,,,,,,,,,,coordination,1,-0.08132298525066319,,0,18,0.03936607585968173,0.4466627120549505,195498995447807.6,128,128,0,0.35
160,8.105835200427125e-13,,,,,,,,,,,,,,,,,coordination,1,0.03655658598218704,,0,18,0.020981179421836867,0.40008792982744695,204847012406823.8,128,128,0,0.35
161,8.294250789225885e-13,,,,,,,,,,,,,,,,,random_bulk,1,0.028074560526005703,,0,16,0.02877298567727028,0.29400281581608967,199184822631418.5,128,128,0,0.35
162,8.358828927302711e-13,,,,,,,,,,,,,,,,,random_bulk,1,-0.0389954469466548,-0.018606549489735613,1,17,0.053720810438775975,0.7402464929014205,194233393774541.75,128,128,0,0.35
163,8.366174890654869e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.038033707339255124,,0,16,0.024759935758817696,0.49246583377631653,198386780095808.88,128,128,0,0.35
164,8.437707341679659e-13,,,,,,,,,,,,,,,,,surface,1,0.026515665590051977,,0,16,0.03462954523098835,0.6958514897162698,186865667963801.88,128,128,0,0.35
165,8.483532960913746e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.0915401913053905,,0,17,0.05260844183209585,0.4634066312775621,199359049609905.8,128,128,0,0.35
166,8.564927037382677e-13,,,,,,,,,,,,,,,,,surface,1,-0.13920152663365853,-0.017187181149360242,1,18,0.16889084532548015,0.30126411220659094,194856604790659.4,128,128,0,0.35
167,8.605869594074071e-13,,,,,,,,,,,,,,,,,random_bulk,1,0.14241887827151015,,0,16,0.04255565482116277,0.3310426485368542,202324387105782.56,128,128,0,0.35
168,8.618535420571756e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.09462915326273888,-1.456269554690607,1,18,0.18086498868639317,0.5311388552572371,188272218515480.0,128,128,0,0.35
169,8.649350869420534e-13,,,,,,,,,,,,,,,,,random_bulk,1,0.5696903168241297,-0.012203746881219502,1,16,0.16638580451188745,0.3832666691345218,199828568982187.0,128,128,0,0.35
170,8.776448898547682e-13,,,,,,,,,,,,,,,,,surface,1,-0.23712539290626197,-0.034147162796152486,1,18,0.0590764958761264,0.7671224019512759,188987678729903.88,128,128,0,0.35
171,8.893009186956229e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.3660536729499536,,0,16,0.14727653000745589,0.5910286476933295,188123296950754.38,128,128,0,0.35
172,8.904902707038041e-13,,,,,,,,,,,,,,,,,relaxation,1,0.06816540969814561,,0,17,0.05156125058305372,0.3698781971065334,192434366088367.3,128,128,0,0.35
173,8.933345859113565e-13,,,,,,,,,,,,,,,,,coordination,1,-0.3675498536858135,-0.21685133694425218,1,18,0.14864668255203414,0.3747743390291909,199202285415940.97,128,128,0,0.35
174,8.953612686367825e-13,,,,,,,,,,,,,,,,,coordination,1,-0.03792941418400588,,0,18,0.04221492508638388,0.31284283185210043,195144887810148.75,128,128,0,0.35
175,8.969493512622152e-13,,,,,,,,,,,,,,,,,coordination,1,0.04636362604152738,,0,17,0.022943999502772615,0.38189869388387704,195383380432691.75,128,128,0,0.35
176,9.104312962788526e-13,,,,,,,,,,,,,,,,,surface,1,-0.0058426397907910465,,0,17,0.03137533171579071,0.27402612211673766,204557661314537.38,128,128,0,0.35
177,9.144147440212066e-13,,,,,,,,,,,,,,,,,surface,1,0.2640409113681133,,0,18,0.049383668860589806,0.15206422197340994,190753408052671.44,128,128,0,0.35
178,9.16001865442652e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.2596172117380686,,0,18,0.05811701573896891,0.586465296270876,189411475308589.66,128,128,0,0.35
179,9.178177013210322e-13,,,,,,,,,,,,,,,,,surface,1,0.11960889858246684,,0,15,0.033556624161937235,0.22633116775851878,179722127111089.75,128,128,0,0.35
180,9.179342037887004e-13,,,,,,,,,,,,,,,,,surface_compression,1,0.10322895987606509,,0,17,0.029459947546605504,0.2677678105550341,188533378049877.88,128,128,0,0.35
181,9.195285352061516e-13,,,,,,,,,,,,,,,,,random_bulk,1,0.1331710752031633,,0,17,0.05573436789083661,0.2950695545399406,197269766386992.0,128,128,0,0.35
182,9.207608398449208e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.03729571890956106,,0,18,0.023598456561351518,0.5759611212333844,193502662165231.7,128,128,0,0.35
183,9.351568211228342e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.1322411702490371,,0,18,0.047786151567792465,0.5987891204427195,187415702441450.66,128,128,0,0.35
184,9.422758407158972e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.2428177613288443,,0,18,0.06737311394633205,0.5674359081138184,190178934089439.22,128,128,0,0.35
185,9.424297610572202e-13,,,,,,,,,,,,,,,,,coordination,1,-0.02660956049510826,,0,17,0.05182857369213603,0.31263915778534684,200436980877394.44,128,128,0,0.35
186,9.638965586219204e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.17020852932460534,,0,17,0.05716160419844892,0.4926487446456855,191717491480773.97,128,128,0,0.35
187,9.683343455255024e-13,,,,,,,,,,,,,,,,,surface,1,0.07309242368081663,,0,17,0.030748399578158673,0.5146473186702458,204047493096657.34,128,128,0,0.35
188,9.714100582387593e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.1742268501698238,,0,17,0.04546195405990859,0.44908327915253565,192363025272803.56,128,128,0,0.35
189,9.8065994538025e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.5149433891318455,-0.38398915043748616,1,16,0.1512748400237557,0.6554018677970763,203545589563777.28,128,128,0,0.35
190,9.8102299701857e-13,,,,,,,,,,,,,,,,,surface,1,0.09252706032478099,,0,18,0.07945948278101711,0.5779441225935896,180772680207219.6,128,128,0,0.35
191,9.86851476979313e-13,,,,,,,,,,,,,,,,,relaxation,1,-0.10010032437984559,-0.06814247409667473,1,18,0.0473246123962087,0.7234016829732031,188430435925259.44,128,128,0,0.35
192,9.89778107497733e-13,,,,,,,,,,,,,,,,,relaxation,1,0.06027005491113934,,0,18,0.06034962355344597,0.3791299513129415,194248365021020.62,128,128,0,0.35
193,9.907111965650358e-13,,,,,,,,,,,,,,,,,random_surface,1,0.10327063853953661,,0,18,0.05401749019482794,0.31427467129394254,185588061784963.34,128,128,0,0.35
194,9.95318055382057e-13,,,,,,,,,,,,,,,,,coordination,1,0.19746157103748824,,0,16,0.041294113184137345,0.2153712643532562,185477157210885.94,128,128,0,0.35
195,9.990279579093545e-13,,,,,,,,,,,,,,,,,surface,1,-0.08859487179350009,,0,16,0.03958374557329551,0.555684787905666,198195350159818.66,128,128,0,0.35
196,1.0005719343311274e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.11385728955630928,,0,17,0.11556293818139883,0.3607984120289564,199775909053652.75,128,128,0,0.35
197,1.0007748828328933e-12,,,,,,,,,,,,,,,,,random_surface,1,0.16271638377321493,,0,18,0.038306635152393756,0.2919747742968834,183791457306496.84,128,128,0,0.35
198,1.0027572182161838e-12,,,,,,,,,,,,,,,,,coordination,1,0.029988483632283253,,0,17,0.03345465440333254,0.37053389585765867,188511304760266.25,128,128,0,0.35
199,1.0154139468833956e-12,-6550.183246825455,-15.595674397203465,-46.787023191610395,135.0,224.0,359.0,275.0,84.0,1.5476190476190477,0.5285714285714286,0.6437125748502994,0.7095238095238096,2.5809935205183585,1.9000797186837648,2.0127947798328276,3.01491451397708,coordination,1,-0.19423133967539508,-0.07860176056952639,0,18,0.058722065629043974,0.638268650813217,208522124215014.25,128,128,0,0.35
200,1.0231671811362002e-12,,,,,,,,,,,,,,,,,random_surface,1,0.020668742519097724,,0,16,0.027752761635903078,0.5623790001624246,197335086818227.56,128,128,0,0.35
201,1.0267402140228254e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.019156182798154963,,0,17,0.03792622398329108,0.5034910931388652,204955968742160.88,128,128,0,0.35
202,1.02785042378899e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.0346833525914933,,0,18,0.02800328185247488,0.5178660790619779,195084499067232.75,128,128,0,0.35
203,1.0374490097933786e-12,,,,,,,,,,,,,,,,,random_surface,1,0.046451878033250765,,0,18,0.06451863318070943,0.587228378747686,187167248662484.38,128,128,0,0.35
204,1.0463132662538889e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.32438412890968527,-0.08111640810884779,1,17,0.1490188173093756,0.6926949082632226,198327196413199.6,128,128,0,0.35
205,1.0530077336908586e-12,,,,,,,,,,,,,,,,,relaxation,1,0.07753778367336231,,0,17,0.05214566077569808,0.42607500998400993,182226778822531.12,128,128,0,0.35
206,1.0559965487298827e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.0008950325857964481,,0,17,0.029277327655698696,0.39034514062101167,194542352440602.47,128,128,0,0.35
207,1.0679275969740298e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.11835395414837811,,0,18,0.044574311662645257,0.47389804380390105,187017638807179.0,128,128,0,0.35
208,1.071980162926901e-12,,,,,,,,,,,,,,,,,random_surface,1,0.03210987168624233,,0,16,0.029260360131751772,0.22187145642740427,193409386305333.5,128,128,0,0.35
209,1.074191241247499e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.15490751003670053,-0.2566509813663629,1,16,0.04701420676894064,0.7764717351858607,199979628298269.12,128,128,0,0.35
210,1.0810353931301679e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.05247159054636848,-0.4334673524334107,1,18,0.05181903645962925,0.6745884612149272,185970935750460.5,128,128,0,0.35
211,1.0832316447190532e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.17235926325683076,,0,16,0.03377121521777037,0.34981664002540436,186415628971517.28,128,128,0,0.35
212,1.0845924761241469e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.044512175910584255,,0,18,0.02521272239613709,0.27449049095973876,179554135783532.88,128,128,0,0.35
213,1.0866571852437065e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.02527769070360824,,0,17,0.05456934266286844,0.3496219976291581,186338818053304.06,128,128,0,0.35
214,1.087365716760633e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.12666698541122148,,0,18,0.046941437804007745,0.23305125593493684,183783961591947.38,128,128,0,0.35
215,1.091178912134943e-12,,,,,,,,,,,,,,,,,random_surface,1,0.11370781151779463,,0,17,0.057488734316957994,0.29190779436550723,189568503385237.12,128,128,0,0.35
216,1.0922187747266278e-12,,,,,,,,,,,,,,,,,surface,1,-0.01418173772564899,,0,16,0.029789764993066046,0.20475519682216428,194636158739434.9,128,128,0,0.35
217,1.0965229544326633e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.30055296937691023,-0.30768473569230537,1,18,0.07516284864990139,0.646036871763352,177715633438680.75,128,128,0,0.35
218,1.0981517148750428e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.027964754241125947,,0,16,0.0864471680088662,0.5221995589152487,175802205228402.2,128,128,0,0.35
219,1.1003920612953012e-12,,,,,,,,,,,,,,,,,surface,1,-0.07526573907306011,-0.06459459084691588,1,18,0.18005061125086647,0.29377823650394036,207250478033408.78,128,128,0,0.35
220,1.103551080866644e-12,,,,,,,,,,,,,,,,,coordination,1,0.02004823642537503,,0,18,0.023713127718094466,0.37231634234497757,206152526086283.25,128,128,0,0.35
221,1.1073016131933388e-12,,,,,,,,,,,,,,,,,coordination,1,-0.14466636039931793,,0,18,0.06932943568519716,0.6023294226737007,183665751183309.8,128,128,0,0.35
222,1.1084488105084497e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.03703179091437386,,0,18,0.028083283817363625,0.5157577503575882,201985564239201.03,128,128,0,0.35
223,1.1092310342332932e-12,,,,,,,,,,,,,,,,,surface,1,-0.1897611633434682,-0.09439567369330959,1,16,0.0641070674790204,0.7658984719421137,192464991663442.72,128,128,0,0.35
224,1.112364118120983e-12,,,,,,,,,,,,,,,,,coordination,1,-0.07050164898964628,-0.02522111608563371,1,18,0.03561276040864182,0.7803449213589215,195377287572696.1,128,128,0,0.35
225,1.114543880050988e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.3090572393027932,,0,17,0.06343704154590742,0.5456941309688147,197780389925817.5,128,128,0,0.35
226,1.1155508775317641e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.04990228518831297,,0,18,0.02525742466393711,0.3146429318144208,200080940570644.62,128,128,0,0.35
227,1.1167062200129794e-12,,,,,,,,,,,,,,,,,coordination,1,0.005326932857613474,,0,17,0.02630239019890131,0.5861193007268484,178533457112711.97,128,128,0,0.35
228,1.140039721801688e-12,,,,,,,,,,,,,,,,,surface,1,0.10322076973916144,,0,18,0.03759898045399554,0.5028265679235393,188263629972302.75,128,128,0,0.35
229,1.1470054245973213e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.06751796467405427,,0,17,0.04532475054113065,0.46042365700959326,173495312822682.9,128,128,0,0.35
230,1.1493337604514105e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.15576939053551064,,0,16,0.043507059856528224,0.3028618539993857,199807001812299.5,128,128,0,0.35
231,1.1521467151915149e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.35270507237422416,,0,18,0.1461525359108269,0.4850682105408226,190846550029496.5,128,128,0,0.35
232,1.1582047060990724e-12,,,,,,,,,,,,,,,,,surface,1,-0.18483061249089286,,0,17,0.048993784137827436,0.5331740218557174,192432224353986.94,128,128,0,0.35
233,1.1607447289674323e-12,,,,,,,,,,,,,,,,,relaxation,1,0.024287975332693036,,0,16,0.023634065987229187,0.23571603903642732,192611206793366.0,128,128,0,0.35
234,1.1626413969194209e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.07378254142137607,,0,18,0.07592198769568147,0.28557745681247176,190979615728582.0,128,128,0,0.35
235,1.1784562947593341e-12,,,,,,,,,,,,,,,,,coordination,1,0.1407807157596864,,0,17,0.08304204918723498,0.40076012226351576,184632027882791.5,128,128,0,0.35
236,1.1787042492664686e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.18522975112410275,,0,17,0.036181440012443215,0.22125173668785206,196647283057599.12,128,128,0,0.35
237,1.1787837107234233e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.07497380276929817,,0,18,0.048164730641375,0.620464809871722,183643404255482.62,128,128,0,0.35
238,1.1801523801801707e-12,,,,,,,,,,,,,,,,,surface,1,-0.043200613811059704,,0,18,0.03342275739125951,0.4741440396792234,178884835200651.25,128,128,0,0.35
239,1.190558889704297e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.09823264272559554,,0,17,0.030356640348243775,0.5302004638744938,177093498336910.28,128,128,0,0.35
240,1.1910738084996028e-12,,,,,,,,,,,,,,,,,coordination,1,0.47969212286843743,,0,16,0.11173741348035457,0.12447792002680974,182482145147568.94,128,128,0,0.35
241,1.205916335750209e-12,,,,,,,,,,,,,,,,,surface,1,-0.08796464633655418,,0,18,0.05148008259734633,0.4662188311450448,180334108505707.0,128,128,0,0.35
242,1.2173637879149978e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.47380107055314014,-0.11614254093821685,1,17,0.15926195380785374,0.36359044090292963,190959638396411.38,128,128,0,0.35
243,1.222903421661846e-12,,,,,,,,,,,,,,,,,surface,1,0.27850716091486366,,0,16,0.045111958871270966,0.42121183511591975,196633837348836.1,128,128,0,0.35
244,1.2258806655581366e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.14553082432003595,,0,18,0.04375558006777273,0.3965040296380364,197665960163226.53,128,128,0,0.35
245,1.2275831576904352e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.09533456203485101,,0,18,0.05600687570364932,0.5583706873416493,192479278495880.2,128,128,0,0.35
246,1.2294174814042538e-12,,,,,,,,,,,,,,,,,coordination,1,0.017871937720210358,,0,17,0.018549866380488476,0.3096567936821168,188400845741433.06,128,128,0,0.35
247,1.2351161851762446e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.4591429625592612,,0,16,0.14421483242581976,0.4449511116724123,200230861671117.56,128,128,0,0.35
248,1.2541404393435978e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.20382218031369903,,0,17,0.1047393736990002,0.6013613200641723,192639022917109.1,128,128,0,0.35
249,1.2576868926096575e-12,,,,,,,,,,,,,,,,,surface,1,-0.06638593420394338,,0,18,0.04799575673040609,0.5512827554150047,192354979106612.03,128,128,0,0.35
250,1.2702319515807135e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.009836129347414188,,0,18,0.033018379031763676,0.4144480690287771,190803885227286.5,128,128,0,0.35
251,1.2728227771435806e-12,,,,,,,,,,,,,,,,,surface,1,-0.0876132650920935,-0.07981772363926964,1,18,0.025948608697700694,0.788807527531528,192903261749807.0,128,128,0,0.35
252,1.2777610722297948e-12,,,,,,,,,,,,,,,,,coordination,1,-0.15541353861824578,,0,18,0.042751887300173624,0.4777141550030104,200464936991639.88,128,128,0,0.35
253,1.2845692314210469e-12,,,,,,,,,,,,,,,,,coordination,1,0.1153583817755074,,0,18,0.034284249201969125,0.4009467359893738,180951138501347.53,128,128,0,0.35
254,1.2855917843982522e-12,,,,,,,,,,,,,,,,,coordination,1,0.3034280823627692,,0,18,0.10553679861796861,0.48871117342295756,184049073113441.84,128,128,0,0.35
255,1.288231861089517e-12,,,,,,,,,,,,,,,,,surface,1,0.041034279932939025,,0,17,0.08846174196837013,0.3948633072642426,191246785634360.72,128,128,0,0.35
256,1.2950254481603156e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.09760727858006531,,0,18,0.04407886126055513,0.38371656434604784,191661247247449.25,128,128,0,0.35
257,1.3021724130992468e-12,,,,,,,,,,,,,,,,,coordination,1,0.018202367742729958,,0,18,0.04462915846294723,0.37698527154464734,186338707434662.8,128,128,0,0.35
258,1.306622208871174e-12,,,,,,,,,,,,,,,,,relaxation,1,0.27380007395955325,,0,18,0.06635280577699368,0.1391401020192017,182180787770990.3,128,128,0,0.35
259,1.3090688255885244e-12,,,,,,,,,,,,,,,,,surface,1,0.13419443442462178,,0,16,0.05589351577009508,0.19476874811417247,194427591183318.0,128,128,0,0.35
260,1.3117083078218519e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.16974666322542398,,0,18,0.06176197527412821,0.3929713606738735,190283387220415.0,128,128,0,0.35
261,1.3349024834401512e-12,,,,,,,,,,,,,,,,,coordination,1,0.06236251454805008,,0,18,0.037209489679930215,0.43893079840276594,178302487852526.8,128,128,0,0.35
262,1.346880006822309e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.2900432864766807,,0,17,0.0782667011923702,0.5554031136597183,195180284368674.0,128,128,0,0.35
263,1.3508913272412298e-12,,,,,,,,,,,,,,,,,coordination,1,-0.32100121254431246,,0,18,0.08306906168932897,0.6382013782234449,203716331951391.56,128,128,0,0.35
264,1.3514638787770743e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.4302978387437536,-0.33366830948624937,1,15,0.14235785674086138,0.7692434741225226,185030648201907.8,128,128,0,0.35
265,1.3529267286961018e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.09814949017278468,,0,16,0.05528545244619683,0.4361031498064926,194160341419449.75,128,128,0,0.35
266,1.3531138915489828e-12,,,,,,,,,,,,,,,,,random_surface,1,0.010577524249399893,,0,17,0.02868482334257855,0.2204519169866874,192571635253853.88,128,128,0,0.35
267,1.3582507687231027e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.19576099163617577,,0,16,0.06479952652301235,0.6065575238680866,193982277885454.44,128,128,0,0.35
268,1.3609910814250465e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.14734520766078665,,0,17,0.07122485403751713,0.4051831071217995,185554983415012.06,128,128,0,0.35
269,1.3643230231825052e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.0658520771588378,,0,17,0.026050626763855448,0.5324222286233826,180880810450721.7,128,128,0,0.35
270,1.3706285525170653e-12,,,,,,,,,,,,,,,,,coordination,1,0.05268303910246178,,0,17,0.029902239266453797,0.3868219874477734,176964764074391.44,128,128,0,0.35
271,1.3725377322582357e-12,,,,,,,,,,,,,,,,,relaxation,1,0.1797713285095267,,0,18,0.11995892114567819,0.5693716395888171,178951311844111.12,128,128,0,0.35
272,1.3819904877478997e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.01116956467413823,,0,17,0.048314749691340766,0.5642159721520748,190267361730650.97,128,128,0,0.35
