step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,stage
3157,2.2599161963691404e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.2189867335550522,0.39940854671725745,0.0,0.39940854671725745,0.2,0,0,21,0.04141735878621713,0.38942481097759113,139867124605919.83,128,128,0,0.35,3300.0,4.0,stage1_ordering
3158,2.260642705852182e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.14503343304385025,-5.145304945131102e-05,0.0,-5.145304945131102e-05,0.2,0,1,20,0.04619159443164245,0.5260178792602632,131671054075150.14,128,128,0,0.35,3300.0,4.0,stage1_ordering
3159,2.2631502595525614e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.021821153618630792,-0.06779942016580875,0.0,-0.06779942016580875,0.2,0,0,19,0.0631082207195188,0.30975827489689406,141422590628809.3,128,128,0,0.35,3300.0,4.0,stage1_ordering
3160,2.264735488876194e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.14469879734829716,0.4189095352956933,-0.006230529595015577,0.4438316536757556,0.2,0,0,19,0.04449985319035539,0.42288336354452766,145372451139247.5,128,128,0,0.35,3300.0,4.0,stage1_ordering
3161,2.265192477411068e-11,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.022801127735932257,0.2444537795990982,-0.008511861969805912,0.27850122747832184,0.2,0,0,20,0.030737802532397347,0.3263925314631601,132750482098378.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
3162,2.266139889770213e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.28202573170614464,1.0848754492782717,0.0,1.0848754492782717,0.2,0,0,20,0.06809492672886426,0.3068518569996674,130522890401236.56,128,128,0,0.35,3300.0,4.0,stage1_ordering
3163,2.2668451190129524e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.027286292950306767,-0.021300657132275802,0.0,-0.021300657132275802,0.2,0,1,18,0.02075998697426964,0.6134978805108956,135602554965509.66,128,128,0,0.35,3300.0,4.0,stage1_ordering
3164,2.2671475671964086e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.09863233207761837,-0.04502100519139418,0.0,-0.04502100519139418,0.2,0,1,19,0.07256819879292895,0.5821873771745485,134234002467730.0,128,128,0,0.35,3300.0,4.0,stage1_ordering
3165,2.267341872029701e-11,,,,,,,,,,,,,,,,,,,surface,1,0.1483540690764204,0.01709686743834027,0.0,0.01709686743834027,0.2,0,0,21,0.042624911269793245,0.42908506880947933,134124614499289.94,128,128,0,0.35,3300.0,4.0,stage1_ordering
3166,2.267822074056087e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.40391105111565057,0.8872890106633378,0.0009577988042027696,0.8834578154465267,0.2,0,0,20,0.11042260858331572,0.35643011737116015,130259325262721.06,128,128,0,0.35,3300.0,4.0,stage1_ordering
3167,2.267959403688435e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.17192812020308337,0.1378873799393574,0.0,0.1378873799393574,0.2,0,0,19,0.03671661404510852,0.22058076690662598,136166381679771.03,128,128,0,0.35,3300.0,4.0,stage1_ordering
3168,2.268533184235396e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.029012241701881672,0.15857129819050897,0.0,0.15857129819050897,0.2,0,0,21,0.035274871407473735,0.3833267175912849,130450088212989.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
3169,2.268534471389812e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.05556784503969823,-0.1349827385784863,0.0,-0.1349827385784863,0.2,0,0,21,0.028547426127614108,0.17453836661836403,139685631001490.94,128,128,0,0.35,3300.0,4.0,stage1_ordering
3170,2.2685726453539572e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.10315961573054007,-0.03006711457055644,0.0,-0.03006711457055644,0.2,0,0,19,0.03500154131701382,0.35500384590632084,139080905906827.9,128,128,0,0.35,3300.0,4.0,stage1_ordering
3171,2.268783149951312e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.17372630692885963,0.2595942706709309,0.0,0.2595942706709309,0.2,0,0,21,0.03820034713137747,0.20552591432078357,129758547810836.72,128,128,0,0.35,3300.0,4.0,stage1_ordering
3172,2.269001817256081e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.0968216874106159,0.1187238247680753,0.0,0.1187238247680753,0.2,0,0,20,0.08006844407596432,0.4875176893243022,143560395485402.62,128,128,0,0.35,3300.0,4.0,stage1_ordering
3173,2.271310740746796e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.06583663034357194,-0.08758860928471535,0.0,-0.08758860928471535,0.2,0,0,21,0.0388016503163472,0.3858170397628124,135197482444587.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
3174,2.2718659911068457e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.6878417788504727,0.5755530034427494,0.0,0.5755530034427494,0.2,0,0,21,0.16021235778060308,0.38866719277496325,125830499920345.08,128,128,0,0.35,3300.0,4.0,stage1_ordering
3175,2.2727627058514684e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.0817157019513265,0.17316234405692654,-0.002147791257909093,0.18175350908856291,0.2,0,0,21,0.03095851870407069,0.42740715222563014,131258035411621.84,128,128,0,0.35,3300.0,4.0,stage1_ordering
3176,2.2740329659746645e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.13378185560007627,0.40374476003776927,-0.006211180124223614,0.4285894805346637,0.2,0,0,21,0.04425379317238483,0.4200893156829649,134980281714781.14,128,128,0,0.35,3300.0,4.0,stage1_ordering
3177,2.2746724578496715e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1220760141968435,0.11979687874741884,0.0,0.11979687874741884,0.2,0,0,19,0.031935090105165126,0.346708422861819,143753532160332.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
3178,2.2752859384391708e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.15948076948899462,-0.1266429535482807,0.0,-0.1266429535482807,0.2,0,1,19,0.06402892237120243,0.6574810078715406,131166402347278.31,128,128,0,0.35,3300.0,4.0,stage1_ordering
3179,2.2783125218366585e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.32636773455364,0.6106735562747794,0.0,0.6106735562747794,0.2,0,0,21,0.04383075918275906,0.1974180409053028,135710307695887.31,128,128,0,0.35,3300.0,4.0,stage1_ordering
3180,2.2785404034703622e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.39706599281870436,0.4842534266092784,0.0,0.4842534266092784,0.2,0,0,21,0.11365283241585973,0.20513717873596066,124051412088260.06,128,128,0,0.35,3300.0,4.0,stage1_ordering
3181,2.2788361770256602e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.2311462398842315,0.1557357741234071,0.0,0.1557357741234071,0.2,0,0,21,0.11202824356950579,0.41647921988408987,140857077619505.2,128,128,0,0.35,3300.0,4.0,stage1_ordering
3182,2.280660714270422e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.18447655165179877,0.31158151917527377,0.0,0.31158151917527377,0.2,0,0,21,0.04049025051205351,0.2776942957142463,134539529780950.88,128,128,0,0.35,3300.0,4.0,stage1_ordering
3183,2.2817597679947214e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.4959383684019267,-0.080402710903968,0.0,-0.080402710903968,0.2,0,0,21,0.13972588337821681,0.3205001141290002,140149192320820.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
3184,2.282121227313232e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.3228962097768429,0.43519255375983334,-0.0021344922408321754,0.44373052272316205,0.2,0,0,21,0.07705739965803433,0.28688677259364237,133369877459797.05,128,128,0,0.35,3300.0,4.0,stage1_ordering
3185,2.2823036854955738e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.040093435902818615,-0.013271952849571278,0.0,-0.013271952849571278,0.2,0,0,19,0.02957732622618676,0.42177721442363253,137696207474180.31,128,128,0,0.35,3300.0,4.0,stage1_ordering
3186,2.2831124160637114e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.10735677512986057,0.05375676849317301,0.0,0.05375676849317301,0.2,0,0,20,0.028983189590232727,0.14512391102830352,140405723697582.97,128,128,0,0.35,3300.0,4.0,stage1_ordering
3187,2.283776705935983e-11,,,,,,,,,,,,,,,,,,,surface,1,0.1531889200205156,0.1317163121973941,0.0,0.1317163121973941,0.2,0,0,19,0.036106291020842646,0.14887155548038514,134481641589405.39,128,128,0,0.35,3300.0,4.0,stage1_ordering
3188,2.284410257974126e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.17592020900205316,-0.014660194396221016,0.0,-0.014660194396221016,0.2,0,1,20,0.04759268708252899,0.6281104280685863,133960178442635.16,128,128,0,0.35,3300.0,4.0,stage1_ordering
3189,2.2857980565053302e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.053771062283271484,0.0617540507187897,0.0,0.0617540507187897,0.2,0,0,20,0.024701201589446508,0.2144444635715465,136588826837226.53,128,128,0,0.35,3300.0,4.0,stage1_ordering
3190,2.2858222060904714e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.05055177998701285,-0.14550054750837482,0.0,-0.14550054750837482,0.2,0,0,19,0.031923620546247755,0.2891490058017972,139626849255947.47,128,128,0,0.35,3300.0,4.0,stage1_ordering
3191,2.28598036599442e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.13032028023931322,-0.04197290655149999,0.0,-0.04197290655149999,0.2,0,0,20,0.06365178696150042,0.3834791924474239,143401793466534.0,128,128,0,0.35,3300.0,4.0,stage1_ordering
3192,2.286566787982126e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.29701404007200793,-0.048371263078173854,0.0,-0.048371263078173854,0.2,0,0,19,0.0938674757168552,0.3522695412332733,131027034729892.64,128,128,0,0.35,3300.0,4.0,stage1_ordering
3193,2.286581815103537e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.031244453746764694,0.051122554201452175,0.0,0.051122554201452175,0.2,0,0,21,0.032094065248719376,0.45459600045532267,143638600073042.94,128,128,0,0.35,3300.0,4.0,stage1_ordering
3194,2.2895164286572875e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.02170281884228023,-0.08778249143614403,0.0,-0.08778249143614403,0.2,0,1,19,0.02626646855923013,0.4746787219407904,129514318598467.23,128,128,0,0.35,3300.0,4.0,stage1_ordering
3195,2.290531839318567e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.12162607412056363,-0.00818032450634476,0.0,-0.00818032450634476,0.2,0,1,17,0.06692682500478025,0.6061603376622396,133071048131836.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
3196,2.2920680374977436e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.18290900535064844,-0.03344092709130564,0.0,-0.03344092709130564,0.2,0,0,21,0.07612299413650334,0.37843678853538043,134193679228195.53,128,128,0,0.35,3300.0,4.0,stage1_ordering
3197,2.2920724010859897e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.037981648458089615,0.05345679423193417,0.0,0.05345679423193417,0.2,0,0,21,0.03077358730675541,0.38240771384750977,132706048832193.7,128,128,0,0.35,3300.0,4.0,stage1_ordering
3198,2.292292420918455e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.1595812854686691,0.0447812026355372,0.0,0.0447812026355372,0.2,0,0,21,0.0331650172836944,0.3227171253740603,146128032293680.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
3199,2.2925646137466993e-11,-6562.943002798498,-15.626054768567853,-46.87816430570356,130.0,215.0,345.0,249.0,96.0,1.4190476190476191,0.569047619047619,0.6894409937888198,0.731845238095238,2.7382146439317956,1.9001858608346636,2.0811485787643567,2.8800065037763622,258.0,139.0,coordination,1,-0.06967354179260479,0.06247900603713319,0.0,0.06247900603713319,0.2,0,1,19,0.043687174043366285,0.5541261472103619,138914073185802.56,128,128,0,0.35,3300.0,4.0,stage1_ordering
3200,2.2945336601704146e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.056109410869605,0.2854393186397175,0.0,0.2854393186397175,0.2,0,0,21,0.08310056109272576,0.38883530994226173,133786355158093.78,128,128,0,0.35,3300.0,4.0,stage1_ordering
3201,2.295664681938755e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.13119827448081173,0.02154932723360048,-0.0031055900621117516,0.033971687482047486,0.2,0,0,21,0.11046608624662109,0.49761239564861726,138229835636340.36,128,128,0,0.35,3300.0,4.0,stage1_ordering
3202,2.2966230087782714e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.03835560677193745,-0.12229250396350366,0.0,-0.12229250396350366,0.2,0,0,21,0.030510625075073808,0.2645984760810604,128747261033420.8,128,128,0,0.35,3300.0,4.0,stage1_ordering
3203,2.2971071468864486e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.21700417435927977,0.45323186339478383,0.0,0.45323186339478383,0.2,0,0,21,0.12152178905467785,0.2756484878133077,140047887440090.53,128,128,0,0.35,3300.0,4.0,stage1_ordering
3204,2.2977673318746148e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.10347919578935605,-0.14377981254801853,0.0,-0.14377981254801853,0.2,0,0,19,0.06652260381876446,0.3451416940440272,137589849025251.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
3205,2.2982575506583283e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.19865736579113677,0.4897431124176599,0.0,0.4897431124176599,0.2,0,0,21,0.07394010626189003,0.41258877536274496,128557729925884.34,128,128,0,0.35,3300.0,4.0,stage1_ordering
3206,2.2983428735776644e-11,,,,,,,,,,,,,,,,,,,surface,1,0.2551106661015463,0.09271647446617237,0.0,0.09271647446617237,0.2,0,0,20,0.112745134205581,0.5339312393238017,140773388613957.06,128,128,0,0.35,3300.0,4.0,stage1_ordering
3207,2.2994240683625612e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.445377348906802,0.8498096545528568,0.0,0.8498096545528568,0.2,0,0,18,0.12245581674876518,0.4813709539929717,141498094318204.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
3208,2.300134851258655e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.41018414446556484,0.5250911095527968,0.0,0.5250911095527968,0.2,0,0,20,0.0946908579436202,0.3141277556781657,125838193111249.16,128,128,0,0.35,3300.0,4.0,stage1_ordering
3209,2.30201790606156e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.006688493875440425,-0.09959640672786918,0.0,-0.09959640672786918,0.2,0,0,20,0.02858970889249141,0.283694416592196,143454776822637.94,128,128,0,0.35,3300.0,4.0,stage1_ordering
3210,2.302206763035542e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.35795479301233063,0.026698415603860326,0.0,0.026698415603860326,0.2,0,1,19,0.14590939088610946,0.6249400995951847,130140635630653.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
3211,2.30243691504896e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.15313215407164102,0.020764885406613587,0.0,0.020764885406613587,0.2,0,0,20,0.06312628696865608,0.38786555194509764,127359732951435.81,128,128,0,0.35,3300.0,4.0,stage1_ordering
3212,2.3031510033931788e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.06031600028722098,0.0744095535753928,0.0,0.0744095535753928,0.2,0,0,21,0.06044061701852657,0.35067814508015427,135445707404319.97,128,128,0,0.35,3300.0,4.0,stage1_ordering
3213,2.3033972584743034e-11,,,,,,,,,,,,,,,,,,,surface,1,0.12605102589883554,-0.023869800961826115,0.0,-0.023869800961826115,0.2,0,0,21,0.03341919135498159,0.17020177531407826,139126321922423.55,128,128,0,0.35,3300.0,4.0,stage1_ordering
3214,2.3033997255471938e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.1969436782903838,0.08564421337904449,0.0,0.08564421337904449,0.2,0,0,21,0.04379561355159691,0.24446427631530976,137693461460488.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
3215,2.303954760320661e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.061637345329852704,0.23414421674308983,0.0,0.23414421674308983,0.2,0,0,21,0.030215596458751277,0.1966142171351249,131263728496735.48,128,128,0,0.35,3300.0,4.0,stage1_ordering
3216,2.3043983737499197e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.20474952376246838,0.08333443429623699,0.0,0.08333443429623699,0.2,0,0,19,0.03403548494980394,0.47874153929295393,119512865896351.67,128,128,0,0.35,3300.0,4.0,stage1_ordering
3217,2.3049963218458747e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.05616538602523169,0.0044131099580582145,0.0,0.0044131099580582145,0.2,0,0,20,0.02495867859736665,0.3307444151559801,140996435499491.88,128,128,0,0.35,3300.0,4.0,stage1_ordering
3218,2.3071262510047604e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.05693917359529148,0.41814380790710715,0.0,0.41814380790710715,0.2,0,0,20,0.031121082619683584,0.23930230322979448,138506252483287.31,128,128,0,0.35,3300.0,4.0,stage1_ordering
3219,2.3092620427626597e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.07190108394354815,0.06161356064959733,0.0,0.06161356064959733,0.2,0,0,21,0.05267935311469166,0.393668471530632,144873687567893.2,128,128,0,0.35,3300.0,4.0,stage1_ordering
3220,2.3095398954804693e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.018571644516954967,-0.013558358031154683,0.0,-0.013558358031154683,0.2,0,0,18,0.05748018564806934,0.46830871657184314,147277875202030.2,128,128,0,0.35,3300.0,4.0,stage1_ordering
3221,2.3105896097535714e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.12296407253598032,0.17494879023014676,0.0,0.17494879023014676,0.2,0,0,19,0.03479782927535817,0.28991760538793837,135653023614126.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
3222,2.3125692902416427e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.1340283602319802,-0.11035714872987512,0.0,-0.11035714872987512,0.2,0,1,20,0.04258133376944248,0.6379111401044567,133445664867702.78,128,128,0,0.35,3300.0,4.0,stage1_ordering
3223,2.3138851587536983e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.01589391861953113,0.015353833068644462,0.0,0.015353833068644462,0.2,0,0,21,0.047603703354578905,0.42185408600563407,138073245786946.14,128,128,0,0.35,3300.0,4.0,stage1_ordering
3224,2.3143164282009692e-11,,,,,,,,,,,,,,,,,,,surface,1,0.02613532512315,-0.040566012118055994,0.0,-0.040566012118055994,0.2,0,0,19,0.02056960248545525,0.41288952295047476,142388713455119.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
3225,2.3148404156696505e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.21704483333909386,0.02747159641544883,0.0,0.02747159641544883,0.2,0,1,20,0.1523647611068404,0.4605528941562855,138856013382011.28,128,128,0,0.35,3300.0,4.0,stage1_ordering
3226,2.315238648321847e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.0706403748869219,0.0034913286657385356,0.0,0.0034913286657385356,0.2,0,1,19,0.034108240092307014,0.6531858761783964,137683592063608.44,128,128,0,0.35,3300.0,4.0,stage1_ordering
3227,2.3156278443103226e-11,,,,,,,,,,,,,,,,,,,surface,1,0.13471355307834562,-0.14707368354505945,0.0,-0.14707368354505945,0.2,0,0,19,0.09649689301416925,0.48405003813159925,135545106722154.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
3228,2.3162951739577528e-11,,,,,,,,,,,,,,,,,,,surface,1,0.4480538990377287,-0.032730649625875685,0.0,-0.032730649625875685,0.2,0,1,18,0.15403096381927245,0.5618992203457329,131103618959852.61,128,128,0,0.35,3300.0,4.0,stage1_ordering
3229,2.3177067749246845e-11,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.044738028194510726,0.2880561431647948,0.0,0.2880561431647948,0.2,0,0,21,0.02584970141613598,0.4954530761600614,129261406505973.16,128,128,0,0.35,3300.0,4.0,stage1_ordering
3230,2.320249541106527e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.13335014880280818,0.05948806394742334,0.0,0.05948806394742334,0.2,0,0,19,0.09142497842765168,0.5824062695537178,128616084248634.86,128,128,0,0.35,3300.0,4.0,stage1_ordering
3231,2.321226182388758e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.015071937241423866,0.08025193771163686,0.0,0.08025193771163686,0.2,0,0,20,0.02216827576092892,0.3328257955945628,137857763350061.44,128,128,0,0.35,3300.0,4.0,stage1_ordering
3232,2.323303901156924e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.34313204479589493,0.7937172689205028,0.0031055900621117516,0.7812949086720558,0.2,0,0,21,0.10496784554729159,0.6030464428583956,140975348140346.62,128,128,0,0.35,3300.0,4.0,stage1_ordering
3233,2.323351107643044e-11,,,,,,,,,,,,,,,,,,,surface,1,0.007425746616108523,-0.17681639548258588,0.0,-0.17681639548258588,0.2,0,0,20,0.027853063530757873,0.2765023050139922,135871281400164.61,128,128,0,0.35,3300.0,4.0,stage1_ordering
3234,2.3233816324069647e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.0678066667913202,0.04269960622941937,0.0,0.04269960622941937,0.2,0,1,19,0.05817254867727891,0.4829521409686152,128046203084037.78,128,128,0,0.35,3300.0,4.0,stage1_ordering
3235,2.3234410408564415e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.10996182398441898,0.08062289891344676,0.0,0.08062289891344676,0.2,0,0,21,0.03719190771077769,0.3872495147369691,140213477071842.03,128,128,0,0.35,3300.0,4.0,stage1_ordering
3236,2.3242520171670023e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.0036583926277191136,-0.035625553919757635,0.0,-0.035625553919757635,0.2,0,0,19,0.03778102560782485,0.39405878602687894,136506649632485.1,128,128,0,0.35,3300.0,4.0,stage1_ordering
3237,2.3247910245298652e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.07644402796862292,0.09993737171862449,0.0,0.09993737171862449,0.2,0,1,19,0.06831631355786345,0.5679613310230001,135133807746330.61,128,128,0,0.35,3300.0,4.0,stage1_ordering
3238,2.3275641881958125e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.15065369996859937,-0.13713087685937353,0.0,-0.13713087685937353,0.2,0,1,20,0.038103319313374566,0.6892064123924003,143335008933351.7,128,128,0,0.35,3300.0,4.0,stage1_ordering
3239,2.328149937163647e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.09363881018325768,0.03843533147696121,0.0,0.03843533147696121,0.2,0,1,19,0.0588745254435533,0.5669152580983823,147947357054186.84,128,128,0,0.35,3300.0,4.0,stage1_ordering
3240,2.3292850173196904e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.06174418226570756,-0.1577833950198304,0.0,-0.1577833950198304,0.2,0,0,21,0.03224718013572567,0.42776342011492063,145029737352628.5,128,128,0,0.35,3300.0,4.0,stage1_ordering
3241,2.331246004089602e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.015753079631859762,-0.03939573444841571,0.0,-0.03939573444841571,0.2,0,0,19,0.02166697015214327,0.5516429623481163,142827464323747.8,128,128,0,0.35,3300.0,4.0,stage1_ordering
3242,2.3316589063044845e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.15948962899045002,0.37988138574650776,0.0,0.37988138574650776,0.2,0,0,20,0.06150124645274318,0.29541878066138544,124845586640898.83,128,128,0,0.35,3300.0,4.0,stage1_ordering
